what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389548738882
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389548745468
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1389548751246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389548816702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389548828453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389548830211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389548922622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389548956441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389548958507
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959119
error,log,,,"Error in JSDT Core during AST creation",1389548959120
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959124
error,log,,,"Error in JSDT Core during AST creation",1389548959124
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959128
error,log,,,"Error in JSDT Core during AST creation",1389548959128
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959132
error,log,,,"Error in JSDT Core during AST creation",1389548959132
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959136
error,log,,,"Error in JSDT Core during AST creation",1389548959136
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959139
error,log,,,"Error in JSDT Core during AST creation",1389548959140
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389548959143
error,log,,,"Error in JSDT Core during AST creation",1389548959143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389549096309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389549102177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389549102712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389549103609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389549103997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389549105648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106579
error,log,,,"Error in JSDT Core during AST creation",1389549106579
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106586
error,log,,,"Error in JSDT Core during AST creation",1389549106586
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106591
error,log,,,"Error in JSDT Core during AST creation",1389549106591
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106595
error,log,,,"Error in JSDT Core during AST creation",1389549106595
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106599
error,log,,,"Error in JSDT Core during AST creation",1389549106599
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106603
error,log,,,"Error in JSDT Core during AST creation",1389549106603
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549106607
error,log,,,"Error in JSDT Core during AST creation",1389549106607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389549357701
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358427
error,log,,,"Error in JSDT Core during AST creation",1389549358428
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358433
error,log,,,"Error in JSDT Core during AST creation",1389549358434
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358438
error,log,,,"Error in JSDT Core during AST creation",1389549358438
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358442
error,log,,,"Error in JSDT Core during AST creation",1389549358442
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358446
error,log,,,"Error in JSDT Core during AST creation",1389549358446
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358450
error,log,,,"Error in JSDT Core during AST creation",1389549358450
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389549358454
error,log,,,"Error in JSDT Core during AST creation",1389549358454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389549403279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389552720276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389552726391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389552879963
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389552887081
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389552888998
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389552891153
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389552905201
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389552907163
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389552908635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389552923458
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389552925080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389552931468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389552993964
executed,command,,,"AUTOGEN:::org.eclipse.php.editor.ruler.actions/org.eclipse.php.internal.ui.editor.PhpSelectRulerAction",1389553000674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389553008311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389553021292
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389553023787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389553029677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389553031832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389553058263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389553068200
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389554025300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389554025524
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389554029886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389554041557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389554043280
